test_label,test_seq,test_seg,train_label,train_seq,costs
can you sit for me,90,2500,sit,13,"[0.005422940490295817, 0.008169175205000738, 0.009265008549892963, 0.010364943790963258, 0.009603672470352721, 0.011113218711559843, 0.012457513326698623, 0.01344472591685796, 0.009809360447199036, 0.003640397883350188, 0.002803086267377528, 0.0021578013044636826, 0.002407224589122873, 0.004488962171283353, 0.007045976547569572, 0.008744538277904463, 0.005817985362189944, 0.005079021358612908, 0.004993664423875115, 0.005893228079412027, 0.008376293459102829, 0.009726853850078435, 0.01023664637304163, 0.0103900117354726, 0.010026269959900738, 0.008888225620015537]"
can you sit for me,90,2500,sit,17,"[0.005300063594848607, 0.006616290683560877, 0.0075179381202626835, 0.009743576966606582, 0.010744651426976268, 0.011744814445374018, 0.012745071582821928, 0.009808806110623132, 0.0038504579460320078, 0.0027692682580476137, 0.0020826146633586774, 0.002229752024605863, 0.0029921337183491954, 0.006257325704920749, 0.007593048251376267, 0.006835933556499578, 0.005454055070838202, 0.004482717685280837, 0.004153575629941188, 0.004738214206744767, 0.0065709698759185775, 0.008278622309878489, 0.008609299866107648, 0.008756181621750576, 0.008366509431166135]"
can you sit for me,90,2500,sit,15,"[0.00494120244677421, 0.006831595554884762, 0.007431891077229139, 0.008002213711727294, 0.009542684439810252, 0.011259327720550945, 0.012958393390292377, 0.014206270898705731, 0.007433634954953294, 0.004788166539335355, 0.0035410841840353368, 0.002572868903022596, 0.0028914232364035267, 0.004780979912932604, 0.007578785114806615, 0.007085277339447763, 0.005598615509187806, 0.0051331319458005915, 0.0047752374325375786, 0.004907199044550526, 0.006077968859546105, 0.007379342323412582, 0.007584907856330766, 0.007626260186896739, 0.007484049628318586]"
can you sit for me,90,2500,sit,13,"[0.005965364051444382, 0.008121863501012738, 0.009024394783730691, 0.009383049737675678, 0.009573366733643425, 0.011245969643336629, 0.012802240424319865, 0.01377340219404702, 0.01276550379778371, 0.006106968980604716, 0.004981204897138158, 0.0036809570933526567, 0.0032191799862012313, 0.004494639725075655, 0.006693510212894336, 0.008490406495619, 0.006790194269466075, 0.006006132350503068, 0.00585623748576181, 0.00612144612171446, 0.007898300037326509, 0.00917554001399085, 0.009499240531247476, 0.009162432438453117, 0.008808544281086397, 0.008179263624016442]"
can you sit for me,90,2500,sit,15,"[0.005194173437188383, 0.007417389611266415, 0.008164579978230828, 0.008798017010332318, 0.009610378558182753, 0.010845625713560866, 0.011923186597065212, 0.012697297450366962, 0.005864700475218298, 0.003421389367180017, 0.0025980245857570713, 0.0019700922247226564, 0.0023172647555775713, 0.004536757812547813, 0.006883896437173724, 0.0069196895796359795, 0.004907422004197619, 0.004178621834533366, 0.004011664055938288, 0.0048610928937267445, 0.006905610019388316, 0.008658063367061685, 0.008993927152470294, 0.008962888139954928, 0.008373169459281855]"
can you sit for me,90,2500,sit,13,"[0.005972091878810947, 0.008693734832688742, 0.009931290551461814, 0.011124446916639509, 0.010126318765464134, 0.011191793792427433, 0.012820146204487985, 0.013897186299229484, 0.009880454069339283, 0.003917003526335514, 0.003263779713723248, 0.0026902216174206415, 0.0026180738682733276, 0.004220752064336706, 0.00632779149337968, 0.008228188406597016, 0.005386582845923356, 0.005195417501292052, 0.005217638345583326, 0.006229694471071583, 0.00844637689164477, 0.0099564527072834, 0.010553819457538185, 0.010916843219748886, 0.01070789444484078, 0.009695178209666396]"
can you sit for me,90,2500,sit,13,"[0.005098284227110343, 0.0076266490064107505, 0.008716811628102668, 0.00959247510822708, 0.009083380586637798, 0.010676668081273637, 0.012227475174614345, 0.013279094380096671, 0.012589566431774443, 0.005767620414826134, 0.00415656876138435, 0.0028006805689009774, 0.00219668055949497, 0.003618897302429476, 0.0057812919091283456, 0.007467735090831527, 0.005340386523003875, 0.005183914395762639, 0.004843133864622582, 0.005109333878578106, 0.006858346610649235, 0.008288177709028984, 0.008923767357304824, 0.009063749931234658, 0.008922137170609211, 0.008136575900272666]"
can you sit for me,90,2500,sit,15,"[0.006859356040470595, 0.008940650341863917, 0.009726031875709877, 0.011024549959791874, 0.012176131867866294, 0.01282978313732055, 0.013794585989441176, 0.014476385109314776, 0.007056244076580553, 0.004497778045109009, 0.0036458455635550095, 0.003044564652910838, 0.003614703307959618, 0.0058799844926815895, 0.008011652857023694, 0.008266579076909182, 0.005703023577361547, 0.004898826233544765, 0.004947020084730936, 0.006117730445161344, 0.008582633550820095, 0.010105799924220827, 0.010331819100724433, 0.010429090614645486, 0.010162419235108943]"
can you sit for me,90,2500,sit,13,"[0.005027741995231457, 0.007214526549235574, 0.008250461611120547, 0.009383708279776483, 0.009207229950659897, 0.010264254440306098, 0.011696984726413865, 0.01304968851286211, 0.011331687396563808, 0.005238356402513787, 0.004281610827505022, 0.003344165396422678, 0.0032101185083610465, 0.004302778401270229, 0.006135610191640521, 0.008086751708816418, 0.00679796190891901, 0.005991153156379607, 0.0053236559401205665, 0.006022058233992019, 0.008088193355744951, 0.009347495258731041, 0.009545123822077757, 0.009315369757433552, 0.009124531810410896, 0.008156009958729782]"
can you sit for me,90,2500,sit,15,"[0.0069339750412065635, 0.009212892546736743, 0.00988767007030077, 0.010705933288507915, 0.011470880823969827, 0.011720744045941997, 0.012494112620699712, 0.013060952108662668, 0.007981834915244875, 0.005264100457238204, 0.004499384733455162, 0.0035226423232198895, 0.0037763428809517515, 0.005779558009348917, 0.007483629864106811, 0.006949689720123228, 0.0056444585435196076, 0.005476519357490006, 0.005822348462110094, 0.006772386644867393, 0.00897497826491762, 0.010596035497684323, 0.010837737759706156, 0.010836732726657462, 0.010415130985262578]"
can you sit for me,90,2500,sit,15,"[0.00544327162224999, 0.007890009764194865, 0.00878136971332321, 0.009647116276939646, 0.010726733822610461, 0.011945266210871618, 0.013230959627793996, 0.014200190649116632, 0.006217019967213892, 0.004030809946934303, 0.003276354865916912, 0.002610328475309069, 0.003239352099419431, 0.0054043875913826755, 0.007528664977865048, 0.00784285128564924, 0.0055408860641563435, 0.0049795021640063, 0.004871894079944209, 0.0056994492325259365, 0.007485662254131886, 0.009335405228891773, 0.009584992236614768, 0.009711674318338725, 0.009490331736169673]"
can you sit for me,90,2500,sit,13,"[0.006061701485563031, 0.008624775734407845, 0.009905446418416248, 0.01011265914574049, 0.010555637815701855, 0.011988126847715625, 0.013328039221661063, 0.014504768529808242, 0.014481198991439678, 0.008687129276252425, 0.00671130796570458, 0.004678490919520426, 0.0036267661648460804, 0.004477351254096344, 0.006934331088611267, 0.00810948895471768, 0.0072288579151907634, 0.006527311473010244, 0.00606037818700383, 0.005840846976466725, 0.007671067787636163, 0.009152431529751507, 0.00980614691030638, 0.009790232105870874, 0.009646849731761126, 0.009201839861750806]"
come and eat,55,2500,eat,23,"[0.007098192389183927, 0.006463027754780837, 0.005976760337248165, 0.005499582763614066, 0.004946337976925865, 0.004661226274432587, 0.004200574487762748, 0.003682223197261216, 0.002991203691656438, 0.0022508975551083993, 0.0018163037944352734]"
come and eat,55,2500,eat,21,"[0.008727647843379269, 0.007709037949555572, 0.006706781871067945, 0.005946522132500137, 0.00542025479835369, 0.0050420001833856205, 0.004687444875909079, 0.0044098478029320895, 0.003963294238323584, 0.003449639769557533, 0.0030532995044371203, 0.0028947921040882916]"
come and eat,55,2500,eat,21,"[0.009639429716746964, 0.00860810843969481, 0.007504576620350039, 0.006686537724092104, 0.006105383818702184, 0.005694706986169809, 0.005151331887354113, 0.004771747695276678, 0.004377467518398858, 0.0037725469606892646, 0.003371067357679127, 0.0031492004248306177]"
come and eat,55,2500,eat,20,"[0.009747300752793378, 0.008627622930745574, 0.007781751287477853, 0.006833528482277027, 0.006193461056992408, 0.005747801443823733, 0.005409431854459681, 0.005008060999621025, 0.004328832962180276, 0.0036203561187116403, 0.00319211955258602, 0.003020507234950953]"
come and eat,55,2500,eat,23,"[0.008318618893862076, 0.007684172575308194, 0.006932928613830103, 0.006112918260100457, 0.005499406879849762, 0.005135758295822888, 0.004584532257228334, 0.004284698577631445, 0.00391211758025916, 0.003517488584524616, 0.0031963979039645995]"
come and eat,55,2500,eat,23,"[0.007182030941533705, 0.006296084431143854, 0.00574397274389693, 0.005378066605513968, 0.005081010555098363, 0.00466064021438161, 0.003962209813646043, 0.0036153042787048398, 0.003372172394454806, 0.0028626634283945777, 0.0024254746391429633]"
come and eat,55,2500,eat,21,"[0.00852160996268904, 0.00780784889690701, 0.006923679026356486, 0.006355202194538799, 0.00579024311113605, 0.005568677814146904, 0.0049460636655769726, 0.004290147154581634, 0.003978850007167182, 0.003589123683352011, 0.0032708469005309983, 0.0030057333090356144]"
come and eat,55,2500,eat,25,"[0.009759853361008734, 0.009262887551237074, 0.008521180064579194, 0.007802398961566199, 0.007032919343601773, 0.006218435070425001, 0.005559852006910729, 0.005199296264739511, 0.004766858833974177, 0.004117458990045575]"
come and eat,55,2500,eat,20,"[0.011045680565356233, 0.010084468263206447, 0.008807853981305503, 0.00799415003815892, 0.007251774233155858, 0.006401552702182847, 0.005728064795959137, 0.005269711664915891, 0.005032927850097046, 0.004447283059419063, 0.003988685366336561, 0.003684835312548998]"
come and eat,55,2500,eat,20,"[0.008656176596340506, 0.007852789839600463, 0.006672218821902354, 0.006432819709255575, 0.005874017759003145, 0.0053968449244379295, 0.004775408668058309, 0.004493852553525327, 0.0046548704493915155, 0.004323732216332354, 0.004008068506178439, 0.0037259803442574375]"
come and eat,55,2500,eat,23,"[0.009965420558321447, 0.00869410592131819, 0.007908733485782507, 0.007223312677065475, 0.006424937755308652, 0.005817414217515514, 0.00515016376964945, 0.005190498081538464, 0.004750134617865708, 0.0042820199513327484, 0.00393931503254638]"
come and eat,55,2500,eat,26,"[0.008786514733125056, 0.008222102570375586, 0.007598805321614435, 0.00702251615728791, 0.0063893181681852745, 0.0057419036531720325, 0.004940878983260433, 0.004179590266294914, 0.003595983318753151, 0.0029039557476551138]"
come and eat,55,2500,eat,20,"[0.010949439791427576, 0.009987937377048695, 0.00892368478297131, 0.007842610732218369, 0.007042477394044788, 0.006296679844685338, 0.0056824144151966655, 0.004972115750662143, 0.004511399182083281, 0.0039863366558039156, 0.0036455345776540025, 0.003729601649294831]"
come and eat,55,2500,eat,20,"[0.009946225622506775, 0.00906700028700276, 0.007889195858073909, 0.007011269334011294, 0.006350302565724847, 0.005876210149791994, 0.0053619703722197765, 0.004730772819637357, 0.004217956198764574, 0.003607448075643299, 0.003329519607871306, 0.0032277380992622117]"
come and eat,55,2500,eat,21,"[0.008693422330471944, 0.007703218881965798, 0.0071849640498820744, 0.006768048594410127, 0.006164712312999913, 0.005783808211616638, 0.0049958019910295685, 0.004325870455986107, 0.0036711344220933593, 0.002879925810020585, 0.0024643482091570752, 0.002440513276065127]"
come and eat,55,2500,eat,21,"[0.00965729799400146, 0.008692617444137896, 0.007757809271837721, 0.006905477011597129, 0.006101118178585597, 0.00569779709992294, 0.004977766360549448, 0.004647538254225962, 0.004152057162262367, 0.003481315771608725, 0.0030551342046048905, 0.0028421504455535818]"
come and eat,55,2500,eat,23,"[0.008924660372575171, 0.007734547278000417, 0.007066777812932128, 0.00626973619298087, 0.00561688421041056, 0.005300748697833822, 0.004710921793503575, 0.004136722018802111, 0.0034886896620640183, 0.0028977920497998723, 0.0024511157276308625]"
come and eat,55,2500,eat,23,"[0.007340038408001749, 0.006819511760570523, 0.0061499912926186945, 0.005773819456924463, 0.005444490833090167, 0.005417260588765716, 0.0050589228216568, 0.004770867606630878, 0.004258100282330315, 0.003370329665032761, 0.0026678510453868164]"
come and eat,55,2500,eat,21,"[0.010530103163992147, 0.010442121678652586, 0.009944672883613863, 0.009587797043674703, 0.00857090389685368, 0.007720313885445072, 0.00677517136189557, 0.006264236639466974, 0.005888376679030191, 0.005029737655728091, 0.004464147524546862, 0.004356146885043602]"
come and eat,55,2500,eat,18,"[0.009474247372496889, 0.009173587902832354, 0.008021694759691552, 0.0069561687762587825, 0.006292709710015915, 0.005853343628200471, 0.005155025253467184, 0.004650737540363032, 0.004365338078144373, 0.004019998819078548, 0.003734616895123197, 0.0036549661718131197, 0.0037286427655386246]"
come and eat,55,2500,fetch,17,"[0.00458122176609593, 0.0053321456453870805, 0.005082890100177451, 0.0046940689422625545, 0.004405172134406519, 0.004767706007819306, 0.005178626946483215, 0.005764321461888087, 0.00635645645260178, 0.006702092516644462, 0.006659678397004102, 0.006495816661463313, 0.006137989670793324]"
come and eat,55,2500,fetch,17,"[0.004624641833038463, 0.004926380087496747, 0.004646903767757678, 0.004365711290342698, 0.004321041898791567, 0.004749091100647604, 0.0053653306623961785, 0.0064017593826141824, 0.007363026756770804, 0.00779452921038829, 0.007781916463959759, 0.007574023726621575, 0.007075661453482259]"
come and eat,55,2500,fetch,15,"[0.003626714084193883, 0.004391214626286333, 0.0044007886421590665, 0.0042056926899305324, 0.004118833791059643, 0.004970364912685032, 0.005710819637202143, 0.006477291131098939, 0.00745684080430129, 0.00804328530745881, 0.00841443694524792, 0.008571124167240547, 0.008308761128790258, 0.007695659729547225]"
come and eat,55,2500,fetch,15,"[0.005107795272887006, 0.005225997712862581, 0.005010366961249735, 0.004621498267424943, 0.004512625236582398, 0.0052045395561354495, 0.005999086955627486, 0.006746702087366519, 0.007735979083209303, 0.008431829636928975, 0.009119936774717164, 0.009274168152924745, 0.00916953619760786, 0.008699088793218976]"
come and eat,55,2500,fetch,17,"[0.00422371439542305, 0.004860502459804265, 0.004609509887890299, 0.004366516672975701, 0.004683551595677969, 0.005355236646125126, 0.0063224481699196405, 0.007153159838705932, 0.008157430643935974, 0.008855238002533827, 0.009064441267100569, 0.008996515197649069, 0.008525969648206544]"
come and eat,55,2500,fetch,17,"[0.0036297347491832145, 0.0038918979207163596, 0.0035130979686559863, 0.003110697077945156, 0.0031462824671430172, 0.003471791370830757, 0.004037187837264931, 0.005280940969737864, 0.005883666820899466, 0.006405100016189697, 0.006638373038808082, 0.006524774155042578, 0.006115908883523082]"
come and eat,55,2500,fetch,15,"[0.00376029998016398, 0.00372022623035068, 0.003797959407968617, 0.0032025188644021598, 0.0030392116107386532, 0.003363570852054043, 0.004052826020537977, 0.005385789918085578, 0.006274125289248463, 0.006966653708715557, 0.00753929535153098, 0.007732848806382361, 0.007406553049690767, 0.006937726574812534]"
come and eat,55,2500,fetch,15,"[0.004115430481934409, 0.004149137160295202, 0.003940172192865243, 0.0035791810552946407, 0.003462337739817867, 0.0038492086435278055, 0.004461106802650746, 0.005367659101041437, 0.0064631324243686564, 0.007175096023649511, 0.007510643666019034, 0.00743649475040092, 0.007189449478423038, 0.006621169205272748]"
